TB_NUM,JUMBO,BREED,LACTATION,CALVING_DATE,DIM,WEEKOFYEAR,DATEOFSCORING,BCS0_5,BCS1_5,BODY_WEIGHT,MANUALBCS_FB,MANUALBCS_JK
IE241152321308,8308,FR,4,30/01/2016,213,35,30/08/2016,,3.25,592,,
IE241152321308,8308,FR,4,30/01/2016,220,36,06/09/2016,,3.14,609,,
IE241152321308,8308,FR,4,30/01/2016,241,39,27/09/2016,,3.14,629,,
IE241152321308,8308,FR,4,30/01/2016,248,40,04/10/2016,,3.26,,,
IE241152321308,8308,FR,4,30/01/2016,255,41,11/10/2016,,3.19,617,3,
IE241152321308,8308,FR,4,30/01/2016,262,42,18/10/2016,,3.11,660,,
IE241152321308,8308,FR,4,30/01/2016,269,43,25/10/2016,,3.31,672,,
IE241152321308,8308,FR,4,30/01/2016,276,44,01/11/2016,,3.21,672,3,
IE151941640452,452,FR,1,06/02/2016,192,33,16/08/2016,,3.83,482,3,3.25
IE241152321308,8308,FR,4,30/01/2016,290,46,15/11/2016,,3.3,680,,
IE241152371329,8329,FR,4,02/02/2016,56,13,29/03/2016,,3.44,,,
IE241152371329,8329,FR,4,02/02/2016,63,14,05/04/2016,,3.34,539.5,,
IE151828782046,4923,FR,5,19/02/2016,179,33,16/08/2016,,3.07,615,2.5,2.5
IE241152371329,8329,FR,4,02/02/2016,77,16,19/04/2016,,3.53,566,,
IE241152371329,8329,FR,4,02/02/2016,91,18,03/05/2016,,3.43,581,,
IE151941680051,51,FR,2,07/02/2016,191,33,16/08/2016,,3.66,540,3,3
IE241152371329,8329,FR,4,02/02/2016,105,20,17/05/2016,,3.71,575,,
IE241152371329,8329,FR,4,02/02/2016,112,21,24/05/2016,,3.62,,,
IE241152371329,8329,FR,4,02/02/2016,119,22,31/05/2016,,3.53,,,
IE151941620062,62,FR,2,24/01/2016,205,33,16/08/2016,,3.09,532.4,2.75,2.75
IE151549256216,6216,FR,4,20/02/2016,178,33,16/08/2016,,3.06,537,2.5,2.75
IE151549266217,6217,FR,4,10/02/2016,188,33,16/08/2016,,3.5,555,2.75,2.75
IE241152371329,8329,FR,4,02/02/2016,210,35,30/08/2016,,3.38,565,,
IE241152371329,8329,FR,4,02/02/2016,217,36,06/09/2016,,3.49,578.5,,
IE241152371329,8329,FR,4,02/02/2016,238,39,27/09/2016,,3.5,605,,
IE241152371329,8329,FR,4,02/02/2016,245,40,04/10/2016,,3.49,,,
IE241152371329,8329,FR,4,02/02/2016,252,41,11/10/2016,,3.47,624.08,2.75,
IE241152371329,8329,FR,4,02/02/2016,259,42,18/10/2016,,3.56,634,,
IE241152371329,8329,FR,4,02/02/2016,266,43,25/10/2016,,3.61,660,,
IE241152371329,8329,FR,4,02/02/2016,273,44,01/11/2016,,3.54,666,3,
IE151549256249,6249,FR,4,09/02/2016,189,33,16/08/2016,,3.82,622,3.5,3.5
IE241152371329,8329,FR,4,02/02/2016,287,46,15/11/2016,,3.5,646,,
IE151623472531,8500,FR,3,24/01/2016,58,12,22/03/2016,,3.43,508,,
IE151623472531,8500,FR,3,24/01/2016,65,13,29/03/2016,,3.31,520,,
IE151623472531,8500,FR,3,24/01/2016,72,14,05/04/2016,,3.41,504,,
IE151549296401,6401,FR,4,09/02/2016,189,33,16/08/2016,,3.1,606,2.75,2.75
IE151623472531,8500,FR,3,24/01/2016,86,16,19/04/2016,,3.43,523,,
IE151623472531,8500,FR,3,24/01/2016,100,18,03/05/2016,,3.58,545,,
IE151941670067,67,FR,2,12/02/2016,186,33,16/08/2016,,3.54,530.2,2.75,3
IE151623472531,8500,FR,3,24/01/2016,121,21,24/05/2016,,3.58,,,
IE151623472531,8500,FR,3,24/01/2016,128,22,31/05/2016,,3.67,,,
IE151549266704,6704,FR,4,24/01/2016,205,33,16/08/2016,,3.64,585,3,3
IE151549296723,6723,FR,4,14/02/2016,184,33,16/08/2016,,3.32,547.8,2.5,2.75
IE151549236800,6800,FR,4,05/02/2016,193,33,16/08/2016,,3.54,584,2.75,3
IE151623472531,8500,FR,3,24/01/2016,212,34,23/08/2016,,3.54,,,
IE151623472531,8500,FR,3,24/01/2016,219,35,30/08/2016,,3.53,533,,
IE151623472531,8500,FR,3,24/01/2016,226,36,06/09/2016,,3.59,555.5,,
IE151623472531,8500,FR,3,24/01/2016,247,39,27/09/2016,,3.53,572,,
IE151623472531,8500,FR,3,24/01/2016,254,40,04/10/2016,,3.62,,,
IE151623472531,8500,FR,3,24/01/2016,261,41,11/10/2016,,3.58,550,3.25,
IE151623472531,8500,FR,3,24/01/2016,268,42,18/10/2016,,3.69,602,,
IE151623472531,8500,FR,3,24/01/2016,275,43,25/10/2016,,3.56,616,,
IE151623472531,8500,FR,3,24/01/2016,282,44,01/11/2016,,3.55,615,3.25,
IE151623422493,8503,FR,3,01/02/2016,50,12,22/03/2016,,3.2,577,,
IE151623422493,8503,FR,3,01/02/2016,57,13,29/03/2016,,3.54,582,,
IE151623422493,8503,FR,3,01/02/2016,64,14,05/04/2016,,3.42,573,,
IE151549267009,7009,FR,3,30/01/2016,199,33,16/08/2016,,3.62,461,2.75,2.75
IE151623422493,8503,FR,3,01/02/2016,78,16,19/04/2016,,3.69,596,,
IE151623422493,8503,FR,3,01/02/2016,92,18,03/05/2016,,3.68,599,,
IE151549257214,7214,FR,3,27/02/2016,171,33,16/08/2016,,3.03,533.5,2.5,3
IE151623422493,8503,FR,3,01/02/2016,106,20,17/05/2016,,3.7,597,,
IE151623422493,8503,FR,3,01/02/2016,113,21,24/05/2016,,3.54,,,
IE151623422493,8503,FR,3,01/02/2016,120,22,31/05/2016,,3.58,,,
IE151535330496,8002,FR,4,06/02/2016,192,33,16/08/2016,,3.3,568,2.75,3
IE331018970989,8511,FR,3,04/02/2016,40,11,15/03/2016,,3.23,,,
IE331018970989,8511,FR,3,04/02/2016,47,12,22/03/2016,,3.15,522,,
IE331018970989,8511,FR,3,04/02/2016,54,13,29/03/2016,,3.28,520,,
IE331018970989,8511,FR,3,04/02/2016,61,14,05/04/2016,,3.12,525.5,,
IE131232360860,8022,FR,4,01/02/2016,197,33,16/08/2016,,3.75,572,3,3
IE331018970989,8511,FR,3,04/02/2016,75,16,19/04/2016,,3.38,529,,
IE331018970989,8511,FR,3,04/02/2016,89,18,03/05/2016,,3.42,559,,
IE211372060869,8025,FR,4,12/02/2016,186,33,16/08/2016,,2.86,613,2.75,2.5
IE331018970989,8511,FR,3,04/02/2016,103,20,17/05/2016,,3.48,,,
IE331018970989,8511,FR,3,04/02/2016,110,21,24/05/2016,,3.52,,,
IE331018970989,8511,FR,3,04/02/2016,117,22,31/05/2016,,3.26,,,
IE351158020892,8032,FR,4,13/02/2016,185,33,16/08/2016,,3.08,574.2,2.75,3
IE341255120963,8039,FR,4,25/01/2016,204,33,16/08/2016,,2.82,579.7,2.5,2.5
IE151101941227,8055,FR,4,13/02/2016,185,33,16/08/2016,,3.14,611,3,3
IE331018970989,8511,FR,3,04/02/2016,201,34,23/08/2016,,3.66,,,
IE331018970989,8511,FR,3,04/02/2016,208,35,30/08/2016,,3.6,548,,
IE331018970989,8511,FR,3,04/02/2016,215,36,06/09/2016,,3.54,568,,
IE331018970989,8511,FR,3,04/02/2016,243,40,04/10/2016,,3.63,,,
IE331018970989,8511,FR,3,04/02/2016,250,41,11/10/2016,,3.64,554,3,
IE331018970989,8511,FR,3,04/02/2016,257,42,18/10/2016,,3.58,616,,
IE331018970989,8511,FR,3,04/02/2016,264,43,25/10/2016,,3.62,622,,
IE331018970989,8511,FR,3,04/02/2016,271,44,01/11/2016,,3.59,621,3,
IE241039221233,8056,FR,4,25/02/2016,173,33,16/08/2016,,3.5,631,3.25,3.25
IE331018970989,8511,FR,3,04/02/2016,285,46,15/11/2016,,3.71,,,
IE331018980981,8515,FR,3,18/02/2016,33,12,22/03/2016,,3.91,610,,
IE331018980981,8515,FR,3,18/02/2016,40,13,29/03/2016,,3.98,607,,
IE331018980981,8515,FR,3,18/02/2016,47,14,05/04/2016,,3.96,616,,
IE241425321605,8099,FR,4,02/02/2016,196,33,16/08/2016,,2.95,600,2.5,2.75
IE331018980981,8515,FR,3,18/02/2016,61,16,19/04/2016,,3.82,615,,
IE221277541661,8100,FR,4,10/02/2016,188,33,16/08/2016,,3.38,529,2.75,2.75
IE141893621824,8105,FR,4,25/02/2016,173,33,16/08/2016,,3.66,619,2.75,3
IE191390551172,8301,FR,4,27/01/2016,202,33,16/08/2016,,3.54,630,2.75,3
IE241152371329,8329,FR,4,02/02/2016,196,33,16/08/2016,,3.49,572,3,3
IE331018980981,8515,FR,3,18/02/2016,187,34,23/08/2016,,3.98,,,
IE331018980981,8515,FR,3,18/02/2016,194,35,30/08/2016,,4.01,594,,
IE331018980981,8515,FR,3,18/02/2016,229,40,04/10/2016,,3.93,,,
IE331018980981,8515,FR,3,18/02/2016,243,42,18/10/2016,,4.03,668,,
IE331018980981,8515,FR,3,18/02/2016,250,43,25/10/2016,,4.02,674,,
IE331018980981,8515,FR,3,18/02/2016,257,44,01/11/2016,,3.96,681,3.25,
IE151623472531,8500,FR,3,24/01/2016,205,33,16/08/2016,,3.43,541,3,3.25
IE331018980981,8515,FR,3,18/02/2016,278,47,22/11/2016,,4.18,702,,
IE331018980981,8515,FR,3,18/02/2016,285,48,29/11/2016,,4.1,,,
IE331097831616,8518,FR,3,01/02/2016,57,13,29/03/2016,,3.13,512,,
IE331097831616,8518,FR,3,01/02/2016,64,14,05/04/2016,,3.22,510,,
IE331018970989,8511,FR,3,04/02/2016,194,33,16/08/2016,,3.52,559,3,3
IE331097831616,8518,FR,3,01/02/2016,78,16,19/04/2016,,3.28,,,
IE331097831616,8518,FR,3,01/02/2016,92,18,03/05/2016,,3.28,529,,
IE331018980981,8515,FR,3,18/02/2016,180,33,16/08/2016,,3.88,659,3.25,3.25
IE331097831616,8518,FR,3,01/02/2016,120,22,31/05/2016,,3.2,,,
IE331097831616,8518,FR,3,01/02/2016,197,33,16/08/2016,,3.4,545.6,2.75,2.75
IE151586852013,8520,FR,3,09/02/2016,189,33,16/08/2016,,3.6,598,3,3
IE182148110961,8524,FR,3,15/02/2016,183,33,16/08/2016,,3.45,578,3,3
IE331097831616,8518,FR,3,01/02/2016,204,34,23/08/2016,,3.42,,,
IE331097831616,8518,FR,3,01/02/2016,211,35,30/08/2016,,3.25,520,,
IE331097831616,8518,FR,3,01/02/2016,218,36,06/09/2016,,3.36,542.5,,
IE331097831616,8518,FR,3,01/02/2016,239,39,27/09/2016,,3.27,446,,
IE331097831616,8518,FR,3,01/02/2016,246,40,04/10/2016,,3.51,,,
IE331097831616,8518,FR,3,01/02/2016,253,41,11/10/2016,,3.55,560.28,2.75,
IE331097831616,8518,FR,3,01/02/2016,260,42,18/10/2016,,3.53,574,,
IE331097831616,8518,FR,3,01/02/2016,267,43,25/10/2016,,3.39,581,,
IE331097831616,8518,FR,3,01/02/2016,274,44,01/11/2016,,3.43,587,2.75,
IE151586882016,8532,FR,3,08/02/2016,190,33,16/08/2016,,3.93,575.3,3,3
IE331097831616,8518,FR,3,01/02/2016,288,46,15/11/2016,,3.54,588,,
IE151586852013,8520,FR,3,09/02/2016,42,12,22/03/2016,,3.5,480,,
IE151586852013,8520,FR,3,09/02/2016,49,13,29/03/2016,,3.42,513,,
IE151586852013,8520,FR,3,09/02/2016,56,14,05/04/2016,,3.54,502,,
IE151586832028,8533,FR,3,08/02/2016,190,33,16/08/2016,,3.07,572,2.5,2.75
IE151586852013,8520,FR,3,09/02/2016,70,16,19/04/2016,,3.33,524,,
IE151586852013,8520,FR,3,09/02/2016,84,18,03/05/2016,,3.75,514,,
IE151753131503,8534,FR,3,12/02/2016,186,33,16/08/2016,,3.38,618.2,2.5,2.75
IE151586852013,8520,FR,3,09/02/2016,98,20,17/05/2016,,3.72,537,,
IE151586852013,8520,FR,3,09/02/2016,105,21,24/05/2016,,3.63,,,
IE151586852013,8520,FR,3,09/02/2016,112,22,31/05/2016,,3.74,,,
IE151940210001,8628,FR,3,01/03/2016,168,33,16/08/2016,,2.94,494,2.25,2.75
IE321279270854,8854,FR,4,16/02/2016,182,33,16/08/2016,,3.29,541.2,2.75,2.75
IE151604950859,8859,FR,4,26/01/2016,203,33,16/08/2016,,2.9,607,2.5,2.75
IE151586852013,8520,FR,3,09/02/2016,196,34,23/08/2016,,3.74,,,
IE151586852013,8520,FR,3,09/02/2016,203,35,30/08/2016,,3.74,529,,
IE151586852013,8520,FR,3,09/02/2016,210,36,06/09/2016,,3.68,566.5,,
IE151586852013,8520,FR,3,09/02/2016,224,38,20/09/2016,,3.73,,,
IE151586852013,8520,FR,3,09/02/2016,231,39,27/09/2016,,3.66,458,,
IE151586852013,8520,FR,3,09/02/2016,238,40,04/10/2016,,3.5,,,
IE151586852013,8520,FR,3,09/02/2016,245,41,11/10/2016,,3.69,581.16,3,
IE151586852013,8520,FR,3,09/02/2016,252,42,18/10/2016,,3.7,614,,
IE151586852013,8520,FR,3,09/02/2016,259,43,25/10/2016,,3.73,618,,
IE151586852013,8520,FR,3,09/02/2016,266,44,01/11/2016,,3.7,615,3,
IE151586852013,8520,FR,3,09/02/2016,280,46,15/11/2016,,3.75,608,,
IE182148110961,8524,FR,3,15/02/2016,36,12,22/03/2016,,3.65,545,,
IE182148110961,8524,FR,3,15/02/2016,43,13,29/03/2016,,3.47,560,,
IE182148110961,8524,FR,3,15/02/2016,50,14,05/04/2016,,3.5,530,,
IE241152351252,9252,FR,4,12/02/2016,186,33,16/08/2016,,3.6,534,3,3
IE182148110961,8524,FR,3,15/02/2016,64,16,19/04/2016,,3.51,558,,
IE182148110961,8524,FR,3,15/02/2016,78,18,03/05/2016,,3.48,593,,
IE151604991092,1092,FR,2,07/03/2016,246,45,08/11/2016,,3.63,,,3.25
IE182148110961,8524,FR,3,15/02/2016,92,20,17/05/2016,,3.59,567,,
IE182148110961,8524,FR,3,15/02/2016,99,21,24/05/2016,,3.77,,,
IE182148110961,8524,FR,3,15/02/2016,106,22,31/05/2016,,3.64,576,,
IE151604921094,1094,FR,2,29/01/2016,284,45,08/11/2016,,3.54,573,,3.25
IE151604971140,1140,FR,2,23/02/2016,259,45,08/11/2016,,3.22,640,,3
IE371010021255,1255,FR,1,06/02/2016,276,45,08/11/2016,,3.06,,,2.5
IE182148110961,8524,FR,3,15/02/2016,190,34,23/08/2016,,3.63,,,
IE182148110961,8524,FR,3,15/02/2016,197,35,30/08/2016,,3.57,565,,
IE182148110961,8524,FR,3,15/02/2016,204,36,06/09/2016,,3.51,571.5,,
IE182148110961,8524,FR,3,15/02/2016,225,39,27/09/2016,,3.56,594,,
IE182148110961,8524,FR,3,15/02/2016,232,40,04/10/2016,,3.54,,,
IE182148110961,8524,FR,3,15/02/2016,239,41,11/10/2016,,3.55,599.72,2.75,
IE182148110961,8524,FR,3,15/02/2016,246,42,18/10/2016,,3.54,583,,
IE182148110961,8524,FR,3,15/02/2016,253,43,25/10/2016,,3.56,649,,
IE182148110961,8524,FR,3,15/02/2016,260,44,01/11/2016,,3.58,595,2.75,
IE191574491390,1390,FR,4,17/02/2016,265,45,08/11/2016,,3.72,642,,3.5
IE182148110961,8524,FR,3,15/02/2016,274,46,15/11/2016,,3.62,652,,
IE151586882016,8532,FR,3,08/02/2016,43,12,22/03/2016,,3.78,537,,
IE151586882016,8532,FR,3,08/02/2016,50,13,29/03/2016,,3.71,528,,
IE151586882016,8532,FR,3,08/02/2016,57,14,05/04/2016,,3.76,533,,
IE221372341407,1407,FR,1,08/02/2016,274,45,08/11/2016,,3.53,566,,3
IE151586882016,8532,FR,3,08/02/2016,71,16,19/04/2016,,3.71,527,,
IE141582052120,2120,FR,4,11/02/2016,271,45,08/11/2016,,3.14,690,,2.5
IE151586882016,8532,FR,3,08/02/2016,99,20,17/05/2016,,3.74,,,
IE151586882016,8532,FR,3,08/02/2016,113,22,31/05/2016,,3.89,,,
IE151941640213,213,FR,2,25/02/2016,257,45,08/11/2016,,3.03,584,,3
IE141893662157,2157,FR,2,18/02/2016,264,45,08/11/2016,,3.48,,,3
IE141893661919,219,FR,3,11/02/2016,271,45,08/11/2016,,3.65,642,,3.25
IE151586882016,8532,FR,3,08/02/2016,197,34,23/08/2016,,3.94,,,
IE151586882016,8532,FR,3,08/02/2016,204,35,30/08/2016,,3.94,538,,
IE151586882016,8532,FR,3,08/02/2016,211,36,06/09/2016,,3.8,561,,
IE151586882016,8532,FR,3,08/02/2016,232,39,27/09/2016,,3.8,467,,
IE151586882016,8532,FR,3,08/02/2016,239,40,04/10/2016,,3.86,531,,
IE151586882016,8532,FR,3,08/02/2016,246,41,11/10/2016,,3.8,561,2.75,
IE151586882016,8532,FR,3,08/02/2016,253,42,18/10/2016,,3.85,594,,
IE151586882016,8532,FR,3,08/02/2016,260,43,25/10/2016,,3.91,609,,
IE151586882016,8532,FR,3,08/02/2016,267,44,01/11/2016,,3.82,622,2.75,
IE151586832028,8533,FR,3,08/02/2016,43,12,22/03/2016,,2.93,544,,
IE151586832028,8533,FR,3,08/02/2016,50,13,29/03/2016,,3.02,520,,
IE151586832028,8533,FR,3,08/02/2016,57,14,05/04/2016,,2.94,,,
IE141893611930,230,FR,3,27/02/2016,255,45,08/11/2016,,3.4,617,,3
IE151586832028,8533,FR,3,08/02/2016,71,16,19/04/2016,,2.94,519,,
IE151586832028,8533,FR,3,08/02/2016,85,18,03/05/2016,,3.22,,,
IE151941690275,275,FR,1,16/02/2016,266,45,08/11/2016,,3.83,,,3.25
IE151586832028,8533,FR,3,08/02/2016,99,20,17/05/2016,,3.18,514,,
IE151586832028,8533,FR,3,08/02/2016,106,21,24/05/2016,,3.18,,,
IE151586832028,8533,FR,3,08/02/2016,113,22,31/05/2016,,3.22,,,
IE151941630278,278,FR,1,14/02/2016,268,45,08/11/2016,,3.81,,,3.25
IE151941690028,28,FR,2,29/01/2016,284,45,08/11/2016,,3.61,,,3
IE151941640295,295,FR,1,01/02/2016,281,45,08/11/2016,,3.86,,,3.25
IE151586832028,8533,FR,3,08/02/2016,197,34,23/08/2016,,3.1,,,
IE151586832028,8533,FR,3,08/02/2016,204,35,30/08/2016,,3.13,525,,
IE151586832028,8533,FR,3,08/02/2016,211,36,06/09/2016,,3.06,536.5,,
IE151586832028,8533,FR,3,08/02/2016,232,39,27/09/2016,,3.1,448,,
IE151586832028,8533,FR,3,08/02/2016,239,40,04/10/2016,,3.19,,,
IE151586832028,8533,FR,3,08/02/2016,246,41,11/10/2016,,3.14,554.48,2.25,
IE151586832028,8533,FR,3,08/02/2016,253,42,18/10/2016,,3.26,570,,
IE151586832028,8533,FR,3,08/02/2016,260,43,25/10/2016,,3.21,575,,
IE151586832028,8533,FR,3,08/02/2016,267,44,01/11/2016,,3.22,559,2.5,
IE151941680308,308,FR,1,23/02/2016,259,45,08/11/2016,,3.63,,,2.75
IE151753131503,8534,FR,3,12/02/2016,39,12,22/03/2016,,3.14,555,,
IE151753131503,8534,FR,3,12/02/2016,46,13,29/03/2016,,3.03,556,,
IE151753131503,8534,FR,3,12/02/2016,53,14,05/04/2016,,3.06,563.5,,
IE151941630311,311,FR,1,30/01/2016,283,45,08/11/2016,,3.53,543,,3
IE151753131503,8534,FR,3,12/02/2016,67,16,19/04/2016,,3.02,562,,
IE151753131503,8534,FR,3,12/02/2016,81,18,03/05/2016,,3.14,575,,
IE151941660330,330,FR,1,03/02/2016,279,45,08/11/2016,,3.46,,,2.5
IE151753131503,8534,FR,3,12/02/2016,95,20,17/05/2016,,3.05,549,,
IE151753131503,8534,FR,3,12/02/2016,109,22,31/05/2016,,3.22,,,
IE151941680340,340,FR,1,03/02/2016,279,45,08/11/2016,,3.5,531,,3.25
IE151620933551,3551,FR,2,07/02/2016,275,45,08/11/2016,,3.4,,,2.5
IE151941670356,356,FR,1,11/02/2016,271,45,08/11/2016,,3.69,574,,3
IE151753131503,8534,FR,3,12/02/2016,200,35,30/08/2016,,3.56,591.5,,
IE151753131503,8534,FR,3,12/02/2016,207,36,06/09/2016,,3.56,598,,
IE151753131503,8534,FR,3,12/02/2016,228,39,27/09/2016,,3.44,499,,
IE151753131503,8534,FR,3,12/02/2016,235,40,04/10/2016,,3.42,,,
IE151940210001,8628,FR,3,01/03/2016,21,12,22/03/2016,,2.76,471,,
IE151940210001,8628,FR,3,01/03/2016,28,13,29/03/2016,,2.77,469,,
IE151940210001,8628,FR,3,01/03/2016,35,14,05/04/2016,,2.74,,,
IE151940210001,8628,FR,3,01/03/2016,42,15,12/04/2016,,2.72,,,
IE151940210001,8628,FR,3,01/03/2016,49,16,19/04/2016,,2.77,461,,
IE151940210001,8628,FR,3,01/03/2016,63,18,03/05/2016,,2.66,473,,
IE151620963579,3579,FR,2,17/02/2016,265,45,08/11/2016,,3.48,613,,3.25
IE151940210001,8628,FR,3,01/03/2016,77,20,17/05/2016,,2.94,463,,
IE151940210001,8628,FR,3,01/03/2016,91,22,31/05/2016,,2.88,,,
IE151941670389,389,FR,1,18/02/2016,264,45,08/11/2016,,3.68,,,2.75
IE151941620418,418,FR,1,02/03/2016,251,45,08/11/2016,,3.62,,,3
IE361079911424,424,FR,1,19/02/2016,263,45,08/11/2016,,3.3,,,2.75
IE151940210001,8628,FR,3,01/03/2016,175,34,23/08/2016,,2.87,,,
IE151940210001,8628,FR,3,01/03/2016,182,35,30/08/2016,,2.85,455,,
IE151940210001,8628,FR,3,01/03/2016,189,36,06/09/2016,,3,488.5,,
IE151940210001,8628,FR,3,01/03/2016,210,39,27/09/2016,,2.87,381,,
IE151940210001,8628,FR,3,01/03/2016,217,40,04/10/2016,,2.85,,,
IE151940210001,8628,FR,3,01/03/2016,224,41,11/10/2016,,2.87,453,2.25,
IE151940210001,8628,FR,3,01/03/2016,231,42,18/10/2016,,2.94,504,,
IE151940210001,8628,FR,3,01/03/2016,238,43,25/10/2016,,3.15,515,,
IE151940210001,8628,FR,3,01/03/2016,245,44,01/11/2016,,3.13,527.5,2.25,
IE151941640452,452,FR,1,06/02/2016,276,45,08/11/2016,,3.82,,,3.25
IE151002490717,8717,FR,4,29/02/2016,15,11,15/03/2016,,3.44,,,
IE151002490717,8717,FR,4,29/02/2016,22,12,22/03/2016,,3.38,556,,
IE151002490717,8717,FR,4,29/02/2016,29,13,29/03/2016,,3.61,527,,
IE151002490717,8717,FR,4,29/02/2016,36,14,05/04/2016,,3.53,527,,
IE151941680051,51,FR,2,07/02/2016,275,45,08/11/2016,,3.71,,,3.25
IE151002490717,8717,FR,4,29/02/2016,50,16,19/04/2016,,3.49,518,,
IE151002490717,8717,FR,4,29/02/2016,64,18,03/05/2016,,3.51,536,,
IE151941670067,67,FR,2,12/02/2016,270,45,08/11/2016,,3.7,,,2.75
IE151002490717,8717,FR,4,29/02/2016,78,20,17/05/2016,,3.39,509,,
IE151002490717,8717,FR,4,29/02/2016,85,21,24/05/2016,,3.41,,,
IE151002490717,8717,FR,4,29/02/2016,92,22,31/05/2016,,3.3,,,
IE151549266704,6704,FR,4,24/01/2016,289,45,08/11/2016,,3.67,,,3
IE321279270854,8854,FR,4,16/02/2016,42,13,29/03/2016,,3.27,512,,
IE321279270854,8854,FR,4,16/02/2016,49,14,05/04/2016,,3.3,514,,
IE151535330496,8002,FR,4,06/02/2016,276,45,08/11/2016,,3.53,,,2.5
IE321279270854,8854,FR,4,16/02/2016,63,16,19/04/2016,,3.31,491,,
IE321279270854,8854,FR,4,16/02/2016,77,18,03/05/2016,,3.46,512,,
IE211372060869,8025,FR,4,12/02/2016,270,45,08/11/2016,,2.74,642,,2.5
IE321279270854,8854,FR,4,16/02/2016,91,20,17/05/2016,,3.2,509,,
IE321279270854,8854,FR,4,16/02/2016,98,21,24/05/2016,,3.34,,,
IE321279270854,8854,FR,4,16/02/2016,105,22,31/05/2016,,3.22,,,
IE341255120922,8037,FR,4,24/01/2016,289,45,08/11/2016,,3.05,669,,2.5
IE341255120963,8039,FR,4,25/01/2016,288,45,08/11/2016,,3.14,627,,2.25
IE151101941227,8055,FR,4,13/02/2016,269,45,08/11/2016,,3.18,665,,3
IE321279270854,8854,FR,4,16/02/2016,189,34,23/08/2016,,3.3,,,
IE321279270854,8854,FR,4,16/02/2016,196,35,30/08/2016,,3.28,534,,
IE321279270854,8854,FR,4,16/02/2016,203,36,06/09/2016,,3.27,555,,
IE321279270854,8854,FR,4,16/02/2016,224,39,27/09/2016,,3.4,507,,
IE321279270854,8854,FR,4,16/02/2016,231,40,04/10/2016,,3.38,,,
IE151604950859,8859,FR,4,26/01/2016,63,13,29/03/2016,,2.51,559,,
IE151604950859,8859,FR,4,26/01/2016,70,14,05/04/2016,,2.78,572,,
IE241039221233,8056,FR,4,25/02/2016,257,45,08/11/2016,,3.65,,,3.25
IE151604950859,8859,FR,4,26/01/2016,84,16,19/04/2016,,2.88,562,,
IE151604950859,8859,FR,4,26/01/2016,98,18,03/05/2016,,2.88,600,,
IE221277541661,8100,FR,4,10/02/2016,272,45,08/11/2016,,3.69,530,,2.75
IE151604950859,8859,FR,4,26/01/2016,112,20,17/05/2016,,2.9,591,,
IE151604950859,8859,FR,4,26/01/2016,119,21,24/05/2016,,2.86,,,
IE151604950859,8859,FR,4,26/01/2016,126,22,31/05/2016,,2.79,606,,
IE241152321308,8308,FR,4,30/01/2016,283,45,08/11/2016,,3.11,664,,2.75
IE241152371329,8329,FR,4,02/02/2016,280,45,08/11/2016,,3.54,,,3
IE331018970989,8511,FR,3,04/02/2016,278,45,08/11/2016,,3.62,,,3
IE151604950859,8859,FR,4,26/01/2016,210,34,23/08/2016,,3.06,658,,
IE151604950859,8859,FR,4,26/01/2016,217,35,30/08/2016,,3.01,593,,
IE151604950859,8859,FR,4,26/01/2016,224,36,06/09/2016,,3.09,627.5,,
IE151604950859,8859,FR,4,26/01/2016,245,39,27/09/2016,,3.15,648,,
IE151604950859,8859,FR,4,26/01/2016,252,40,04/10/2016,,3.06,604,,
IE151604950859,8859,FR,4,26/01/2016,259,41,11/10/2016,,3.09,661.2,2.75,
IE151604950859,8859,FR,4,26/01/2016,266,42,18/10/2016,,2.95,628,,
IE151604950859,8859,FR,4,26/01/2016,273,43,25/10/2016,,2.94,653,,
IE151604950859,8859,FR,4,26/01/2016,280,44,01/11/2016,,3.07,668,2.5,
IE331018980981,8515,FR,3,18/02/2016,264,45,08/11/2016,,4.17,,,3.25
IE241152351252,9252,FR,4,12/02/2016,46,13,29/03/2016,,3.21,482,,
IE241152351252,9252,FR,4,12/02/2016,53,14,05/04/2016,,3.1,474,,
IE331097831616,8518,FR,3,01/02/2016,281,45,08/11/2016,,3.5,,,2.75
IE241152351252,9252,FR,4,12/02/2016,67,16,19/04/2016,,3.2,497,,
IE241152351252,9252,FR,4,12/02/2016,81,18,03/05/2016,,3.27,501,,
IE182148110961,8524,FR,3,15/02/2016,267,45,08/11/2016,,3.62,608,,3
IE241152351252,9252,FR,4,12/02/2016,102,21,24/05/2016,,3.26,,,
IE241152351252,9252,FR,4,12/02/2016,109,22,31/05/2016,,3.22,,,
IE151586832028,8533,FR,3,08/02/2016,274,45,08/11/2016,,3.31,548,,2.75
IE151940210001,8628,FR,3,01/03/2016,252,45,08/11/2016,,2.94,,,2.5
IE151604950859,8859,FR,4,26/01/2016,287,45,08/11/2016,,3.07,654,,2.75
IE241152351252,9252,FR,4,12/02/2016,193,34,23/08/2016,,3.54,,,
IE241152351252,9252,FR,4,12/02/2016,200,35,30/08/2016,,3.56,530,,
IE241152351252,9252,FR,4,12/02/2016,207,36,06/09/2016,,3.47,541,,
IE241152351252,9252,FR,4,12/02/2016,228,39,27/09/2016,,3.39,554,,
IE241152351252,9252,FR,4,12/02/2016,235,40,04/10/2016,,3.44,,,
IE241152351252,9252,FR,4,12/02/2016,249,42,18/10/2016,,3.62,578,,
